participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._round_number,participant._current_page_name,participant.ip_address,participant.time_started,participant.exclude_from_data_analysis,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,player.id_in_group,player.anagram_question1,player.distanceScale_before,player.overlapScale_before,player.anagram_question1_solution,player.anagram_hidden,player.anagram_score,player.payoff,group.id_in_subsession,subsession.round_number,session.code,session.label,session.experimenter_name,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo
19,vt5kvfli,,0,33,32,conclusion,1,Results,127.0.0.1,2017-10-26 18:38:51.690537+00:00,0,1,,,0,19,,,,a__d,,,0,1,1,9pl9m1y7,,,3TKSOBLOHLOM6NB30J7Q601LDVXBBC,3JOSSMLR1M2RR0X73N0UL2MIUAFQ92,,0
20,3vpfa9kz,,0,33,32,conclusion,1,Results,127.0.0.1,2017-10-26 18:38:51.709560+00:00,0,1,,,0,20,,,,a__d,,,0,1,1,9pl9m1y7,,,3TKSOBLOHLOM6NB30J7Q601LDVXBBC,3JOSSMLR1M2RR0X73N0UL2MIUAFQ92,,0
21,k4lfciw4,,0,33,32,conclusion,1,Results,127.0.0.1,2017-10-26 18:38:51.728597+00:00,0,1,,,0,21,,,,a__d,,,0,1,1,9pl9m1y7,,,3TKSOBLOHLOM6NB30J7Q601LDVXBBC,3JOSSMLR1M2RR0X73N0UL2MIUAFQ92,,0
22,esfh3ucl,,0,33,32,conclusion,1,Results,127.0.0.1,2017-10-26 18:38:51.747664+00:00,0,1,,,0,22,,,,a__d,,,0,1,1,9pl9m1y7,,,3TKSOBLOHLOM6NB30J7Q601LDVXBBC,3JOSSMLR1M2RR0X73N0UL2MIUAFQ92,,0
23,z88357pa,,0,33,32,conclusion,1,Results,127.0.0.1,2017-10-26 18:38:51.766667+00:00,0,1,,,0,23,,,,a__d,,,0,1,1,9pl9m1y7,,,3TKSOBLOHLOM6NB30J7Q601LDVXBBC,3JOSSMLR1M2RR0X73N0UL2MIUAFQ92,,0
24,c584v6d9,,0,33,32,conclusion,1,Results,127.0.0.1,2017-10-26 18:38:51.785417+00:00,0,1,,,0,24,,,,a__d,,,0,1,1,9pl9m1y7,,,3TKSOBLOHLOM6NB30J7Q601LDVXBBC,3JOSSMLR1M2RR0X73N0UL2MIUAFQ92,,0
25,mfony1u7,,0,33,32,conclusion,1,Results,127.0.0.1,2017-10-26 18:38:51.804528+00:00,0,1,,,0,25,,,,a__d,,,0,1,1,9pl9m1y7,,,3TKSOBLOHLOM6NB30J7Q601LDVXBBC,3JOSSMLR1M2RR0X73N0UL2MIUAFQ92,,0
26,iy971cwq,,0,33,32,conclusion,1,Results,127.0.0.1,2017-10-26 18:38:51.823256+00:00,0,1,,,0,26,,,,a__d,,,0,1,1,9pl9m1y7,,,3TKSOBLOHLOM6NB30J7Q601LDVXBBC,3JOSSMLR1M2RR0X73N0UL2MIUAFQ92,,0
27,1zo18wrx,,0,33,32,conclusion,1,Results,127.0.0.1,2017-10-26 18:38:51.842300+00:00,0,1,,,0,27,,,,a__d,,,0,1,1,9pl9m1y7,,,3TKSOBLOHLOM6NB30J7Q601LDVXBBC,3JOSSMLR1M2RR0X73N0UL2MIUAFQ92,,0
28,n7yv3565,,0,33,32,conclusion,1,Results,127.0.0.1,2017-10-26 18:38:51.861498+00:00,0,1,,,0,28,,,,a__d,,,0,1,1,9pl9m1y7,,,3TKSOBLOHLOM6NB30J7Q601LDVXBBC,3JOSSMLR1M2RR0X73N0UL2MIUAFQ92,,0
29,fto9esfr,,0,33,32,conclusion,1,Results,127.0.0.1,2017-10-26 18:38:51.880551+00:00,0,1,,,0,29,,,,a__d,,,0,1,1,9pl9m1y7,,,3TKSOBLOHLOM6NB30J7Q601LDVXBBC,3JOSSMLR1M2RR0X73N0UL2MIUAFQ92,,0
30,2mtcfe9v,,0,33,32,conclusion,1,Results,127.0.0.1,2017-10-26 18:38:51.900083+00:00,0,1,,,0,30,,,,a__d,,,0,1,1,9pl9m1y7,,,3TKSOBLOHLOM6NB30J7Q601LDVXBBC,3JOSSMLR1M2RR0X73N0UL2MIUAFQ92,,0
1,hgnzu8ul,,0,0,32,,,,,,0,0,,,0,1,,,,a__d,,,0,1,1,fxdj37xs,,,,,,0
2,bcql1qzi,,0,0,32,,,,,,0,0,,,0,2,,,,a__d,,,0,1,1,fxdj37xs,,,,,,0
3,8a9rekum,,0,0,32,,,,,,0,0,,,0,3,,,,a__d,,,0,1,1,fxdj37xs,,,,,,0
4,pjsy8c05,,0,0,32,,,,,,0,0,,,0,4,,,,a__d,,,0,1,1,fxdj37xs,,,,,,0
5,r7umgcvz,,0,0,32,,,,,,0,0,,,0,5,,,,a__d,,,0,1,1,fxdj37xs,,,,,,0
6,a6f4vvi5,,0,0,32,,,,,,0,0,,,0,6,,,,a__d,,,0,1,1,fxdj37xs,,,,,,0
7,lv2w2ifs,,0,0,32,,,,,,0,0,,,0,7,,,,a__d,,,0,1,1,fxdj37xs,,,,,,0
8,tgr5ohui,,0,0,32,,,,,,0,0,,,0,8,,,,a__d,,,0,1,1,fxdj37xs,,,,,,0
9,35acpg1j,,0,0,32,,,,,,0,0,,,0,9,,,,a__d,,,0,1,1,fxdj37xs,,,,,,0
10,edn0v65j,,0,0,32,,,,,,0,0,,,0,10,,,,a__d,,,0,1,1,fxdj37xs,,,,,,0
11,8o4ruqmi,,0,0,32,,,,,,0,0,,,0,11,,,,a__d,,,0,1,1,fxdj37xs,,,,,,0
12,4slz1jfd,,0,0,32,,,,,,0,0,,,0,12,,,,a__d,,,0,1,1,fxdj37xs,,,,,,0
13,56k20tig,,0,0,32,,,,,,0,0,,,0,13,,,,a__d,,,0,1,1,fxdj37xs,,,,,,0
14,mqudt464,,0,0,32,,,,,,0,0,,,0,14,,,,a__d,,,0,1,1,fxdj37xs,,,,,,0
15,am1z85dg,,0,0,32,,,,,,0,0,,,0,15,,,,a__d,,,0,1,1,fxdj37xs,,,,,,0
16,2ddwfi32,,0,0,32,,,,,,0,0,,,0,16,,,,a__d,,,0,1,1,fxdj37xs,,,,,,0
17,7wfy0ime,,0,0,32,,,,,,0,0,,,0,17,,,,a__d,,,0,1,1,fxdj37xs,,,,,,0
18,vonx7hpx,,0,0,32,,,,,,0,0,,,0,18,,,,a__d,,,0,1,1,fxdj37xs,,,,,,0
19,8ofkoqx2,,0,0,32,,,,,,0,0,,,0,19,,,,a__d,,,0,1,1,fxdj37xs,,,,,,0
20,1j8ox55x,,0,0,32,,,,,,0,0,,,0,20,,,,a__d,,,0,1,1,fxdj37xs,,,,,,0
21,q2vi5zen,,0,0,32,,,,,,0,0,,,0,21,,,,a__d,,,0,1,1,fxdj37xs,,,,,,0
22,ejpas4fi,,0,0,32,,,,,,0,0,,,0,22,,,,a__d,,,0,1,1,fxdj37xs,,,,,,0
23,vzaomstd,,0,0,32,,,,,,0,0,,,0,23,,,,a__d,,,0,1,1,fxdj37xs,,,,,,0
24,rsl85w3h,,0,0,32,,,,,,0,0,,,0,24,,,,a__d,,,0,1,1,fxdj37xs,,,,,,0
25,9kz6rrd5,,0,0,32,,,,,,0,0,,,0,25,,,,a__d,,,0,1,1,fxdj37xs,,,,,,0
26,rismwppx,,0,0,32,,,,,,0,0,,,0,26,,,,a__d,,,0,1,1,fxdj37xs,,,,,,0
27,vcak875a,,0,0,32,,,,,,0,0,,,0,27,,,,a__d,,,0,1,1,fxdj37xs,,,,,,0
28,hpe1b3vk,,0,0,32,,,,,,0,0,,,0,28,,,,a__d,,,0,1,1,fxdj37xs,,,,,,0
29,5uinxl1d,,0,0,32,,,,,,0,0,,,0,29,,,,a__d,,,0,1,1,fxdj37xs,,,,,,0
30,ospzrtlz,,0,0,32,,,,,,0,0,,,0,30,,,,a__d,,,0,1,1,fxdj37xs,,,,,,0
1,bmnvj14m,,0,33,32,conclusion,1,Results,127.0.0.1,2017-10-30 13:43:30.249232+00:00,0,1,A3I2JXN08GPN75,3BEFOD78W711QZSL2WSE1M2TM0JM4M,223,1,a__d,50,43,a__d,5,1,0,1,1,whxk45wo,,,3QD8LUVX4X6RUAXV458VSBSLMJ25XF,3JOSSMLR1M2RR0X73N0UL2MIUAFQ92,,0
2,0iyu2fv4,,0,33,32,conclusion,1,Results,127.0.0.1,2017-10-30 13:43:55.453852+00:00,0,1,A1662P40B6HO56,3A4TN5196LQITP4P4EIJSF6LXR1HCL,37,2,,22,13,a__d,0,,0,1,1,whxk45wo,,,3QD8LUVX4X6RUAXV458VSBSLMJ25XF,3JOSSMLR1M2RR0X73N0UL2MIUAFQ92,,0
3,v7kjjrxx,,0,33,32,conclusion,1,Results,127.0.0.1,2017-10-30 13:44:14.766501+00:00,0,1,A2XTDTDT3QSCB,3EA3QWIZ4J3ZB1HKWIVUH174LQGTI9,21,3,,125,100,a__d,0,,0,1,1,whxk45wo,,,3QD8LUVX4X6RUAXV458VSBSLMJ25XF,3JOSSMLR1M2RR0X73N0UL2MIUAFQ92,,0
4,xvf33pi2,,0,33,32,conclusion,1,Results,127.0.0.1,2017-10-30 13:44:17.181040+00:00,0,1,A1AJWS2H14J8MQ,3ZSY5X72NYJWR8FVQO341J289EIORM,309,4,a__d,13,6,a__d,5,1,0,1,1,whxk45wo,,,3QD8LUVX4X6RUAXV458VSBSLMJ25XF,3JOSSMLR1M2RR0X73N0UL2MIUAFQ92,,0
5,vj8lr9ls,,0,33,32,conclusion,1,Results,127.0.0.1,2017-10-30 13:44:30.655950+00:00,0,1,AXMQJT7OJDHAJ,388U7OUMF89BORNCO31TBI6QBB2R0Z,207,5,a__d,-50,0,a__d,5,1,0,1,1,whxk45wo,,,3QD8LUVX4X6RUAXV458VSBSLMJ25XF,3JOSSMLR1M2RR0X73N0UL2MIUAFQ92,,0
6,zgjw0n6d,,0,33,32,conclusion,1,Results,127.0.0.1,2017-10-30 13:44:37.372417+00:00,0,1,AITOOWS61SPF6,3U84XHCDIDL1P6R4HLI89OY2141Z4G,253,6,a__d,29,20,a__d,5,1,0,1,1,whxk45wo,,,3QD8LUVX4X6RUAXV458VSBSLMJ25XF,3JOSSMLR1M2RR0X73N0UL2MIUAFQ92,,0
7,3gsqcey0,,0,33,32,conclusion,1,Results,127.0.0.1,2017-10-30 13:44:39.317992+00:00,0,1,A3I8SB05PWN7HO,35L9RVQFCPQEFJLPQ53JMLSR4R8HUV,0,7,,,,a__d,,,0,1,1,whxk45wo,,,3QD8LUVX4X6RUAXV458VSBSLMJ25XF,3JOSSMLR1M2RR0X73N0UL2MIUAFQ92,,0
8,dhoie4js,,0,33,32,conclusion,1,Results,127.0.0.1,2017-10-30 13:44:50.489908+00:00,0,1,A1AA2Z0RD5NWR5,3VELCLL3GLRESQ3LTR5Z8YBHDFXF1V,47,8,,9999,9999,a__d,,,0,1,1,whxk45wo,,,3QD8LUVX4X6RUAXV458VSBSLMJ25XF,3JOSSMLR1M2RR0X73N0UL2MIUAFQ92,,0
9,zhttk2dv,,0,33,32,conclusion,1,Results,127.0.0.1,2017-10-30 13:44:51.562190+00:00,0,1,A3U21PUMQ6NGT2,36NEMU28XGLDZ1B5C2YXWELK6TIMW8,271,9,a__d,55,49,a__d,5,1,0,1,1,whxk45wo,,,3QD8LUVX4X6RUAXV458VSBSLMJ25XF,3JOSSMLR1M2RR0X73N0UL2MIUAFQ92,,0
10,x7a4j6b0,,0,33,32,conclusion,1,Results,127.0.0.1,2017-10-30 13:45:02.825098+00:00,0,1,A3Q1EZDNIUK41P,3BXQMRHWK0607XM0H2JWEQ0NLD7MU9,202,10,a__d,125,100,a__d,5,1,0,1,1,whxk45wo,,,3QD8LUVX4X6RUAXV458VSBSLMJ25XF,3JOSSMLR1M2RR0X73N0UL2MIUAFQ92,,0
11,nql1qfvw,,0,33,32,conclusion,1,Results,127.0.0.1,2017-10-30 13:45:21.872457+00:00,0,1,AJDXSXAWDDAEO,3AAJC4I4FH0RSOAPKS5CFQNLJ1RZJ7,275,11,a__d,75,74,a__d,5,1,0,1,1,whxk45wo,,,3QD8LUVX4X6RUAXV458VSBSLMJ25XF,3JOSSMLR1M2RR0X73N0UL2MIUAFQ92,,0
12,2iuuj70h,,0,33,32,conclusion,1,Results,127.0.0.1,2017-10-30 13:45:46.070896+00:00,0,1,A314XJY8V1YL12,3LOZAJ85YEL2HXC2CPBZJOLT9Q7X2L,284,12,a__d,65,61,a__d,5,1,0,1,1,whxk45wo,,,3QD8LUVX4X6RUAXV458VSBSLMJ25XF,3JOSSMLR1M2RR0X73N0UL2MIUAFQ92,,0
13,sw4yadiv,,0,33,32,conclusion,1,Results,127.0.0.1,2017-10-30 13:45:50.312512+00:00,0,1,A1PFE8T2LNWFLV,33LK57MYLUDKRRTF7MEQ7RE8FK4ZSN,58,13,a__d,125,100,a__d,5,1,0,1,1,whxk45wo,,,3QD8LUVX4X6RUAXV458VSBSLMJ25XF,3JOSSMLR1M2RR0X73N0UL2MIUAFQ92,,0
14,p4kjv7n9,,0,33,32,conclusion,1,Results,127.0.0.1,2017-10-30 13:46:14.147031+00:00,0,1,A1U2DXPXFTDKPU,39ASUFLU6YFUCDOI5960LPUI6TXXEN,305,14,a__d,-62,0,a__d,5,1,0,1,1,whxk45wo,,,3QD8LUVX4X6RUAXV458VSBSLMJ25XF,3JOSSMLR1M2RR0X73N0UL2MIUAFQ92,,0
15,dfe3ncrb,,0,33,32,conclusion,1,Results,127.0.0.1,2017-10-30 13:46:47.188014+00:00,0,1,A34LRS5WXFCCIY,3X4JMASXCNHO8K6NS6F3B31MTP00BW,251,15,a__d,-62,0,a__d,5,1,0,1,1,whxk45wo,,,3QD8LUVX4X6RUAXV458VSBSLMJ25XF,3JOSSMLR1M2RR0X73N0UL2MIUAFQ92,,0
16,srlnrigh,,0,33,32,conclusion,1,Results,127.0.0.1,2017-10-30 13:48:11.039686+00:00,0,1,,,0,16,,,,a__d,,,0,1,1,whxk45wo,,,3QD8LUVX4X6RUAXV458VSBSLMJ25XF,3JOSSMLR1M2RR0X73N0UL2MIUAFQ92,,0
17,jms36m15,,0,33,32,conclusion,1,Results,127.0.0.1,2017-10-30 13:48:11.061176+00:00,0,1,,,0,17,,,,a__d,,,0,1,1,whxk45wo,,,3QD8LUVX4X6RUAXV458VSBSLMJ25XF,3JOSSMLR1M2RR0X73N0UL2MIUAFQ92,,0
18,eno4za9q,,0,33,32,conclusion,1,Results,127.0.0.1,2017-10-30 13:48:11.080740+00:00,0,1,,,0,18,,,,a__d,,,0,1,1,whxk45wo,,,3QD8LUVX4X6RUAXV458VSBSLMJ25XF,3JOSSMLR1M2RR0X73N0UL2MIUAFQ92,,0
19,mxorbbr6,,0,33,32,conclusion,1,Results,127.0.0.1,2017-10-30 13:48:11.099378+00:00,0,1,,,0,19,,,,a__d,,,0,1,1,whxk45wo,,,3QD8LUVX4X6RUAXV458VSBSLMJ25XF,3JOSSMLR1M2RR0X73N0UL2MIUAFQ92,,0
20,wrqbkojn,,0,33,32,conclusion,1,Results,127.0.0.1,2017-10-30 13:48:11.119032+00:00,0,1,,,0,20,,,,a__d,,,0,1,1,whxk45wo,,,3QD8LUVX4X6RUAXV458VSBSLMJ25XF,3JOSSMLR1M2RR0X73N0UL2MIUAFQ92,,0
21,hs3j9xge,,0,33,32,conclusion,1,Results,127.0.0.1,2017-10-30 13:48:11.143014+00:00,0,1,,,0,21,,,,a__d,,,0,1,1,whxk45wo,,,3QD8LUVX4X6RUAXV458VSBSLMJ25XF,3JOSSMLR1M2RR0X73N0UL2MIUAFQ92,,0
22,qmagzkk1,,0,33,32,conclusion,1,Results,127.0.0.1,2017-10-30 13:48:11.162805+00:00,0,1,,,0,22,,,,a__d,,,0,1,1,whxk45wo,,,3QD8LUVX4X6RUAXV458VSBSLMJ25XF,3JOSSMLR1M2RR0X73N0UL2MIUAFQ92,,0
23,g6nzq2wk,,0,33,32,conclusion,1,Results,127.0.0.1,2017-10-30 13:48:11.181866+00:00,0,1,,,0,23,,,,a__d,,,0,1,1,whxk45wo,,,3QD8LUVX4X6RUAXV458VSBSLMJ25XF,3JOSSMLR1M2RR0X73N0UL2MIUAFQ92,,0
24,1p1d9tac,,0,33,32,conclusion,1,Results,127.0.0.1,2017-10-30 13:48:11.201616+00:00,0,1,,,0,24,,,,a__d,,,0,1,1,whxk45wo,,,3QD8LUVX4X6RUAXV458VSBSLMJ25XF,3JOSSMLR1M2RR0X73N0UL2MIUAFQ92,,0
25,o8iek111,,0,33,32,conclusion,1,Results,127.0.0.1,2017-10-30 13:48:11.222393+00:00,0,1,,,0,25,,,,a__d,,,0,1,1,whxk45wo,,,3QD8LUVX4X6RUAXV458VSBSLMJ25XF,3JOSSMLR1M2RR0X73N0UL2MIUAFQ92,,0
26,k284em3g,,0,33,32,conclusion,1,Results,127.0.0.1,2017-10-30 13:48:11.241859+00:00,0,1,,,0,26,,,,a__d,,,0,1,1,whxk45wo,,,3QD8LUVX4X6RUAXV458VSBSLMJ25XF,3JOSSMLR1M2RR0X73N0UL2MIUAFQ92,,0
27,olomldvd,,0,33,32,conclusion,1,Results,127.0.0.1,2017-10-30 13:48:11.261711+00:00,0,1,,,0,27,,,,a__d,,,0,1,1,whxk45wo,,,3QD8LUVX4X6RUAXV458VSBSLMJ25XF,3JOSSMLR1M2RR0X73N0UL2MIUAFQ92,,0
28,0yrtllst,,0,33,32,conclusion,1,Results,127.0.0.1,2017-10-30 13:48:11.282641+00:00,0,1,,,0,28,,,,a__d,,,0,1,1,whxk45wo,,,3QD8LUVX4X6RUAXV458VSBSLMJ25XF,3JOSSMLR1M2RR0X73N0UL2MIUAFQ92,,0
29,xljy6xu9,,0,33,32,conclusion,1,Results,127.0.0.1,2017-10-30 13:48:11.301983+00:00,0,1,,,0,29,,,,a__d,,,0,1,1,whxk45wo,,,3QD8LUVX4X6RUAXV458VSBSLMJ25XF,3JOSSMLR1M2RR0X73N0UL2MIUAFQ92,,0
30,kspr1dce,,0,33,32,conclusion,1,Results,127.0.0.1,2017-10-30 13:48:11.321300+00:00,0,1,,,0,30,,,,a__d,,,0,1,1,whxk45wo,,,3QD8LUVX4X6RUAXV458VSBSLMJ25XF,3JOSSMLR1M2RR0X73N0UL2MIUAFQ92,,0
1,m4wd33ef,,0,33,32,conclusion,1,Results,127.0.0.1,2017-10-30 15:28:54.421256+00:00,0,1,A3AV8KOZW78IEW,3IUZPWIU1PFI9DB2RQLHH1TGIPZWKS,0,1,,,,a__d,,,0,1,1,g1ua1q1b,,,3S1L4CQSFXD70UIRZ7TQUF80ASAFA7,3JOSSMLR1M2RR0X73N0UL2MIUAFQ92,,0
2,dawcmh2e,,0,33,32,conclusion,1,Results,127.0.0.1,2017-10-30 15:28:58.951168+00:00,0,1,A3TWYQENN82FJI,3J4Q2Z4UTZB4KG9X4V5EDN5PHVRQWE,356,2,a__d,74,72,a__d,5,1,0,1,1,g1ua1q1b,,,3S1L4CQSFXD70UIRZ7TQUF80ASAFA7,3JOSSMLR1M2RR0X73N0UL2MIUAFQ92,,0
3,ty8esa07,,0,33,32,conclusion,1,Results,127.0.0.1,2017-10-30 15:29:14.200393+00:00,0,1,A17M78CCTQFUAO,3D3VGR7TA1N75JM97QJCDG4XFOYR39,280,3,a__d,125,100,a__d,5,1,0,1,1,g1ua1q1b,,,3S1L4CQSFXD70UIRZ7TQUF80ASAFA7,3JOSSMLR1M2RR0X73N0UL2MIUAFQ92,,0
4,fdx4gaj3,,0,33,32,conclusion,1,Results,127.0.0.1,2017-10-30 15:29:27.514557+00:00,0,1,A1EWQ6YCM8CO0E,34FNN24DCNHJGZLZZ4ZZ09VEW755YG,267,4,a__d,125,100,a__d,5,1,0,1,1,g1ua1q1b,,,3S1L4CQSFXD70UIRZ7TQUF80ASAFA7,3JOSSMLR1M2RR0X73N0UL2MIUAFQ92,,0
5,w16hgvjs,,0,33,32,conclusion,1,Results,127.0.0.1,2017-10-30 15:29:44.576352+00:00,0,1,A1VRUEYOWHA0LK,3H0W84IWBLAAFH26WA08W78U6DORE0,272,5,a__d,118,100,a__d,5,1,0,1,1,g1ua1q1b,,,3S1L4CQSFXD70UIRZ7TQUF80ASAFA7,3JOSSMLR1M2RR0X73N0UL2MIUAFQ92,,0
6,f3ttlek0,,0,33,32,conclusion,1,Results,127.0.0.1,2017-10-30 15:30:28.294005+00:00,0,1,A1XGMGFAP3RXBX,3EF8EXOTT23UXSPHCHWKNW397NR1J0,327,6,a__d,-100,0,a__d,5,1,0,1,1,g1ua1q1b,,,3S1L4CQSFXD70UIRZ7TQUF80ASAFA7,3JOSSMLR1M2RR0X73N0UL2MIUAFQ92,,0
7,as5ychv0,,0,33,32,conclusion,1,Results,127.0.0.1,2017-10-30 15:31:16.652019+00:00,0,1,AMBR7HIQJAJBA,3S4AW7T80CQHKHA02KRZ19N4NW64LI,33,7,,-18,0,a__d,0,,0,1,1,g1ua1q1b,,,3S1L4CQSFXD70UIRZ7TQUF80ASAFA7,3JOSSMLR1M2RR0X73N0UL2MIUAFQ92,,0
8,955kfwcz,,0,33,32,conclusion,1,Results,127.0.0.1,2017-10-30 15:32:20.026746+00:00,0,1,ASBFQMNL7JISY,3VHP9MDGROSYFTDJ9OUJPUU8ID1CFY,0,8,,,,a__d,,,0,1,1,g1ua1q1b,,,3S1L4CQSFXD70UIRZ7TQUF80ASAFA7,3JOSSMLR1M2RR0X73N0UL2MIUAFQ92,,0
9,zx5p8yu3,,0,33,32,conclusion,1,Results,127.0.0.1,2017-10-30 15:32:25.135888+00:00,0,1,A37SV8NZHYA9SU,3QL2OFSM97QA3LQ07CDWXZ3HK4NCN5,340,9,a__d,0,0,a__d,5,1,0,1,1,g1ua1q1b,,,3S1L4CQSFXD70UIRZ7TQUF80ASAFA7,3JOSSMLR1M2RR0X73N0UL2MIUAFQ92,,0
10,xursetl5,,0,33,32,conclusion,1,Results,127.0.0.1,2017-10-30 15:33:17.605229+00:00,0,1,A2UIRHKDQBWJEZ,3NL0RFNU0GV60BSIHKFYM9APYW1K4V,277,10,a__d,-25,0,a__d,5,1,0,1,1,g1ua1q1b,,,3S1L4CQSFXD70UIRZ7TQUF80ASAFA7,3JOSSMLR1M2RR0X73N0UL2MIUAFQ92,,0
11,ks7b892w,,0,33,32,conclusion,1,Results,127.0.0.1,2017-10-30 15:36:17.335887+00:00,0,1,A1GQIITD10DGSX,358010RM5F1BEOA40ZVALTI47PDXV9,218,11,a__d,6,2,a__d,5,1,0,1,1,g1ua1q1b,,,3S1L4CQSFXD70UIRZ7TQUF80ASAFA7,3JOSSMLR1M2RR0X73N0UL2MIUAFQ92,,0
12,6m76ufbu,,0,33,32,conclusion,1,Results,127.0.0.1,2017-10-30 15:36:54.689793+00:00,0,1,A1V9MN88VQ1LEB,3R6P78PK7LJLFABP6UVRWPUO7E1GTK,260,12,a__d,36,27,a__d,5,1,0,1,1,g1ua1q1b,,,3S1L4CQSFXD70UIRZ7TQUF80ASAFA7,3JOSSMLR1M2RR0X73N0UL2MIUAFQ92,,0
13,7uudydjv,,0,33,32,conclusion,1,Results,127.0.0.1,2017-10-30 15:37:54.616513+00:00,0,1,,,0,13,,,,a__d,,,0,1,1,g1ua1q1b,,,3S1L4CQSFXD70UIRZ7TQUF80ASAFA7,3JOSSMLR1M2RR0X73N0UL2MIUAFQ92,,0
14,1g1xpb8l,,0,33,32,conclusion,1,Results,127.0.0.1,2017-10-30 15:37:54.641985+00:00,0,1,,,0,14,,,,a__d,,,0,1,1,g1ua1q1b,,,3S1L4CQSFXD70UIRZ7TQUF80ASAFA7,3JOSSMLR1M2RR0X73N0UL2MIUAFQ92,,0
15,uz547qp0,,0,33,32,conclusion,1,Results,127.0.0.1,2017-10-30 15:37:54.661356+00:00,0,1,,,0,15,,,,a__d,,,0,1,1,g1ua1q1b,,,3S1L4CQSFXD70UIRZ7TQUF80ASAFA7,3JOSSMLR1M2RR0X73N0UL2MIUAFQ92,,0
16,srw398y2,,0,33,32,conclusion,1,Results,127.0.0.1,2017-10-30 15:37:54.680500+00:00,0,1,,,0,16,,,,a__d,,,0,1,1,g1ua1q1b,,,3S1L4CQSFXD70UIRZ7TQUF80ASAFA7,3JOSSMLR1M2RR0X73N0UL2MIUAFQ92,,0
17,k2mwjei0,,0,33,32,conclusion,1,Results,127.0.0.1,2017-10-30 15:37:54.700123+00:00,0,1,,,0,17,,,,a__d,,,0,1,1,g1ua1q1b,,,3S1L4CQSFXD70UIRZ7TQUF80ASAFA7,3JOSSMLR1M2RR0X73N0UL2MIUAFQ92,,0
18,9yr934lb,,0,33,32,conclusion,1,Results,127.0.0.1,2017-10-30 15:37:54.719467+00:00,0,1,,,0,18,,,,a__d,,,0,1,1,g1ua1q1b,,,3S1L4CQSFXD70UIRZ7TQUF80ASAFA7,3JOSSMLR1M2RR0X73N0UL2MIUAFQ92,,0
19,xw28e05b,,0,33,32,conclusion,1,Results,127.0.0.1,2017-10-30 15:37:54.738851+00:00,0,1,,,0,19,,,,a__d,,,0,1,1,g1ua1q1b,,,3S1L4CQSFXD70UIRZ7TQUF80ASAFA7,3JOSSMLR1M2RR0X73N0UL2MIUAFQ92,,0
20,gw7bv2fr,,0,33,32,conclusion,1,Results,127.0.0.1,2017-10-30 15:37:54.758677+00:00,0,1,,,0,20,,,,a__d,,,0,1,1,g1ua1q1b,,,3S1L4CQSFXD70UIRZ7TQUF80ASAFA7,3JOSSMLR1M2RR0X73N0UL2MIUAFQ92,,0
21,58x9zpf8,,0,33,32,conclusion,1,Results,127.0.0.1,2017-10-30 15:37:54.778559+00:00,0,1,,,0,21,,,,a__d,,,0,1,1,g1ua1q1b,,,3S1L4CQSFXD70UIRZ7TQUF80ASAFA7,3JOSSMLR1M2RR0X73N0UL2MIUAFQ92,,0
22,9euuvn82,,0,33,32,conclusion,1,Results,127.0.0.1,2017-10-30 15:37:54.798062+00:00,0,1,,,0,22,,,,a__d,,,0,1,1,g1ua1q1b,,,3S1L4CQSFXD70UIRZ7TQUF80ASAFA7,3JOSSMLR1M2RR0X73N0UL2MIUAFQ92,,0
23,hhxcji4w,,0,33,32,conclusion,1,Results,127.0.0.1,2017-10-30 15:37:54.817638+00:00,0,1,,,0,23,,,,a__d,,,0,1,1,g1ua1q1b,,,3S1L4CQSFXD70UIRZ7TQUF80ASAFA7,3JOSSMLR1M2RR0X73N0UL2MIUAFQ92,,0
24,7h1l44bs,,0,33,32,conclusion,1,Results,127.0.0.1,2017-10-30 15:37:54.836959+00:00,0,1,,,0,24,,,,a__d,,,0,1,1,g1ua1q1b,,,3S1L4CQSFXD70UIRZ7TQUF80ASAFA7,3JOSSMLR1M2RR0X73N0UL2MIUAFQ92,,0
25,mbe6bk5c,,0,33,32,conclusion,1,Results,127.0.0.1,2017-10-30 15:37:54.856732+00:00,0,1,,,0,25,,,,a__d,,,0,1,1,g1ua1q1b,,,3S1L4CQSFXD70UIRZ7TQUF80ASAFA7,3JOSSMLR1M2RR0X73N0UL2MIUAFQ92,,0
26,gm23e0f4,,0,33,32,conclusion,1,Results,127.0.0.1,2017-10-30 15:37:54.876002+00:00,0,1,,,0,26,,,,a__d,,,0,1,1,g1ua1q1b,,,3S1L4CQSFXD70UIRZ7TQUF80ASAFA7,3JOSSMLR1M2RR0X73N0UL2MIUAFQ92,,0
27,bkrnbb8h,,0,33,32,conclusion,1,Results,127.0.0.1,2017-10-30 15:37:54.896857+00:00,0,1,,,0,27,,,,a__d,,,0,1,1,g1ua1q1b,,,3S1L4CQSFXD70UIRZ7TQUF80ASAFA7,3JOSSMLR1M2RR0X73N0UL2MIUAFQ92,,0
